company_name,phone,website,address,city,state,lat,lng,rating,review_count,categories,source_url,source
RED TRUCKING,+19737321333,https://www.redtrucking.com/,"158 Paris St, Newark, NJ 07105",Newark,NJ,40.724347,-74.142706,4.6,101,Trucking company;Recruiter;Logistics service;Warehouse,https://www.google.com/maps/search/?api=1&query=RED%20TRUCKING&query_place_id=ChIJ676aIexTwokRCdYZ2XMvfrA,apify_google_maps
Intercept Logistics,+19084400363,http://www.interceptlogistics.com/,"675 Dowd Ave, Elizabeth, NJ 07201",Elizabeth,NJ,40.6704103,-74.1884935,3.6,61,Trucking company,https://www.google.com/maps/search/?api=1&query=Intercept%20Logistics&query_place_id=ChIJ_5JSO5VewokR8WfOwRIoE5o,apify_google_maps
International Motor Freight,+19735894001,http://www.imfnj.com/,"318 E Port St, Newark, NJ 07114",Newark,NJ,40.697956,-74.1305541,4.4,27,Trucking company;Transportation service,https://www.google.com/maps/search/?api=1&query=International%20Motor%20Freight&query_place_id=ChIJoXJiW9NTwokRggquo1rmQ2o,apify_google_maps
MH Logistics,+19085835563,https://www.mhls.co/,"1026 W Elizabeth Ave, Linden, NJ 07036",Linden,NJ,40.6237481,-74.260069,4.7,19,Trucking company;Cold storage facility;Customs broker;Customs warehouse;Import export company;Importer;Logistics service;Refrigerated transport service;Freight forwarding service;Warehouse,https://www.google.com/maps/search/?api=1&query=MH%20Logistics&query_place_id=ChIJ7V9OfTyzw4kRViYSRnWkCdA,apify_google_maps
"Continental Logistics, Inc.",+17324170080,http://www.continentallogistics.com/,"180 Raritan Center Pkwy, Edison, NJ 08837",Edison,NJ,40.5151462,-74.3388361,3.9,7,Trucking company;Logistics service;Refrigerated transport service;Transportation service,https://www.google.com/maps/search/?api=1&query=Continental%20Logistics%2C%20Inc.&query_place_id=ChIJ1ZhdvcPJw4kR3Q99NhhyI2M,apify_google_maps
Mecca & Son Trucking Company Inc.,+12017925866,http://www.meccatrucking.com/,"580 Marin Blvd, Jersey City, NJ 07310",Jersey City,NJ,40.7311844,-74.0392842,4.3,49,Trucking company;Logistics service;Shipping company;Warehouse,https://www.google.com/maps/search/?api=1&query=Mecca%20%26%20Son%20Trucking%20Company%20Inc.&query_place_id=ChIJBZ3UNeBXwokRaIkYLyWNZ84,apify_google_maps
"Beacon Logistics, LLC",+17323338809,https://beaconlogistics.us/,"33 S Wood Ave #600, Iselin, NJ 08830",Iselin,NJ,40.5650068,-74.3288242,3.3,26,Logistics service,https://www.google.com/maps/search/?api=1&query=Beacon%20Logistics%2C%20LLC&query_place_id=ChIJOcFu5cS3w4kRlazaE-tfg_E,apify_google_maps
E-Z TRANS CORP & STATEWIDE TRANSPORTATION,+19088628990,http://www.eztranscorp.com/,"187 Foundry St, Newark, NJ 07105",Newark,NJ,40.7270808,-74.1318446,4.2,10,Trucking company,https://www.google.com/maps/search/?api=1&query=E-Z%20TRANS%20CORP%20%26%20STATEWIDE%20TRANSPORTATION&query_place_id=ChIJb7tWj49TwokRbnzI2xbG65Q,apify_google_maps
Ground Force Logistics,+12129644700,,"50 Park Pl #820, Newark, NJ 07102",Newark,NJ,40.7389414,-74.1683841,3.7,3,Trucking company,https://www.google.com/maps/search/?api=1&query=Ground%20Force%20Logistics&query_place_id=ChIJi4FwSz1awokR-tuKZ71JYzM,apify_google_maps
Global Transport Logistics Inc,+12014752500,,"19-05 Nevins Rd, Fair Lawn, NJ 07410",Fair Lawn,NJ,40.9490904,-74.1263596,3.3,31,Trucking company,https://www.google.com/maps/search/?api=1&query=Global%20Transport%20Logistics%20Inc&query_place_id=ChIJzWy7RJ78wokR5QUT6V9vH3c,apify_google_maps
"Batth Trucking, Inc",+18666222884,http://www.batthtrucking.com/,"3145 Bordentown Ave a2, Parlin, NJ 08859",Parlin,NJ,40.4476549,-74.316894,4.3,17,Trucking company,https://www.google.com/maps/search/?api=1&query=Batth%20Trucking%2C%20Inc&query_place_id=ChIJkxRmilTJw4kRmHwlnFzqYHg,apify_google_maps
Atlantis Express Trucking LLC,+17322315072,http://www.axtdelivers.com/,"142 Belmont Dr Unit 6, Somerset, NJ 08873",Somerset,NJ,40.5393559,-74.5398421,5,1,Trucking company;Logistics service,https://www.google.com/maps/search/?api=1&query=Atlantis%20Express%20Trucking%20LLC&query_place_id=ChIJ3WQxLbnBw4kRklToBIlA2vU,apify_google_maps
STC LOGISTICS,+19736420400,http://shipstc.com/,"67 Walnut Ave #404, Clark, NJ 07066",Clark,NJ,40.6288248,-74.3009171,4.4,7,Trucking company;Distribution service;Shipping company;Shipping service;Freight forwarding service;Warehouse,https://www.google.com/maps/search/?api=1&query=STC%20LOGISTICS&query_place_id=ChIJ6cp8V9qzw4kRKkXa78fQyVU,apify_google_maps
NTI Logistics Inc,+16095945315,https://ntilogistics.com/,"27 Progress St, Edison, NJ 08820",Edison,NJ,40.5995679,-74.3567669,4.5,6,Trucking company,https://www.google.com/maps/search/?api=1&query=NTI%20Logistics%20Inc&query_place_id=ChIJ84F6J9i2w4kRLbTiO_Dihmo,apify_google_maps
Prestige Express Trucking Inc.,+19734650011,http://www.prestigeexpress.com/,"400 Delancy St suite 211, Newark, NJ 07105",Newark,NJ,40.7165712,-74.1497237,4.5,16,Trucking company,https://www.google.com/maps/search/?api=1&query=Prestige%20Express%20Trucking%20Inc.&query_place_id=ChIJR9ryHYVTwokRaWHLYHB_5-U,apify_google_maps
Rize Refrigerated Trucking & Logistics,+19082197848,https://www.rizetrucking.com/,"6 Fairfield Ave, Little Falls Township, NJ 07424",Little Falls Township,NJ,40.8877448,-74.243791,5,7,Refrigerated transport service,https://www.google.com/maps/search/?api=1&query=Rize%20Refrigerated%20Trucking%20%26%20Logistics&query_place_id=ChIJw2DCr6QFuwURp-E0saan1ZE,apify_google_maps
US Direct Trucking Service LLC,+18627742743,,"205 US-46, Totowa, NJ 07512",Totowa,NJ,40.89454,-74.226645,4.3,6,Trucking company,https://www.google.com/maps/search/?api=1&query=US%20Direct%20Trucking%20Service%20LLC&query_place_id=ChIJi9Crpx0Bw4kRgjqzDx11oEA,apify_google_maps
"Precision Logistics, L.L.C.",+19738694160,http://www.precisionlogisticsnj.com/,"14 Countryside Ln, Ringwood, NJ 07456",Ringwood,NJ,41.0791221,-74.2618824,3.3,12,Trucking company;Logistics;Transportation service,https://www.google.com/maps/search/?api=1&query=Precision%20Logistics%2C%20L.L.C.&query_place_id=ChIJ1St833wew4kRkCTPqTm9-UI,apify_google_maps
L & A Transport,+19088109444,https://www.landatransport.com/,"1089 Hudson St, Union, NJ 07083",Union,NJ,40.6952545,-74.2889953,4.7,12,Trucking company;Freight forwarding service;Logistics service;Mailing service;Refrigerated transport service;Storage facility;Shipping company,https://www.google.com/maps/search/?api=1&query=L%20%26%20A%20Transport&query_place_id=ChIJ5-jmROutw4kRyaYcg9Ox1Zo,apify_google_maps
Zam Transportation Inc,+19735896650,,"70 Manufacturers Pl, Newark, NJ 07105",Newark,NJ,40.7300302,-74.1360524,3.6,34,Trucking company,https://www.google.com/maps/search/?api=1&query=Zam%20Transportation%20Inc&query_place_id=ChIJw4-2hvBTwokRLiPUBh3lSXM,apify_google_maps
V M Trucking Co,+19736905363,http://www.vmtrucking.com/,"187-189 Foundry St, Newark, NJ 07105",Newark,NJ,40.7269911,-74.1322532,3.4,31,Trucking company,https://www.google.com/maps/search/?api=1&query=V%20M%20Trucking%20Co&query_place_id=ChIJqxt2MftTwokRecwOwBx1u_Q,apify_google_maps
CHN Trucking inc.,+19737929393,https://chntrucking.com/,"1 Runiak Ave, Newark, NJ 07114",Newark,NJ,40.6892926,-74.1989648,4.2,17,Trucking company;Refrigerated transport service;Transportation service,https://www.google.com/maps/search/?api=1&query=CHN%20Trucking%20inc.&query_place_id=ChIJr7NL28BSwokRyNrejxHykTQ,apify_google_maps
Gonzalez Transport Logistics LLC,+15592174243,http://gonzaleztransport.us/,"3693 N Parkway Dr, Fresno, CA 93722",Fresno,CA,36.79155,-119.8640442,4.8,28,Trucking company;Logistics service;Warehouse,https://www.google.com/maps/search/?api=1&query=Gonzalez%20Transport%20Logistics%20LLC&query_place_id=ChIJr3hzf2tmlIAR7llu0MME_X0,apify_google_maps
"Western Transport Logistics, Inc.",+16022461417,http://www.westranz.com/,"2601 E Magnolia St, Phoenix, AZ 85034",Phoenix,AZ,33.4220248,-112.0257798,3.7,27,Trucking company,https://www.google.com/maps/search/?api=1&query=Western%20Transport%20Logistics%2C%20Inc.&query_place_id=ChIJWxyuw9wTK4cRpHBNl7dSSlQ,apify_google_maps
Canyon Group Logistics,+14804485258,http://www.canyongrouplogistics.com/,"3101 N Central Ave STE 183 #5233, Phoenix, AZ 85012",Phoenix,AZ,33.4842616,-112.0733931,5,16,Trucking company;Shipping company;Transportation service;Logistics service,https://www.google.com/maps/search/?api=1&query=Canyon%20Group%20Logistics&query_place_id=ChIJg6svNdkJK4cR7OtFlP0e0gk,apify_google_maps
DFT Logistics,+14803769609,https://dftlogistics.com/,"7150 E Camelback Rd, Scottsdale, AZ 85251",Scottsdale,AZ,33.5027988,-111.9266783,5,373,Trucking company;Delivery service;Logistics service;Shipping company;Transportation service,https://www.google.com/maps/search/?api=1&query=DFT%20Logistics&query_place_id=ChIJAQCQNr0LK4cR7WhHN-q45ks,apify_google_maps
Stewart Transport,+16022421800,http://www.stewarttransport.com/,"8164 W Buckeye Rd, Phoenix, AZ 85043",Phoenix,AZ,33.4379787,-112.235379,4.3,94,Trucking company,https://www.google.com/maps/search/?api=1&query=Stewart%20Transport&query_place_id=ChIJ_____1AUK4cR4qnrk0Lx9tI,apify_google_maps
Evergreen Logistics USA Corp.,+15207025667,https://www.evergreen-logistics.com/GUEC/web-en/,"11024 N 28th Dr #265, Phoenix, AZ 85029",Phoenix,AZ,33.5871395,-112.1222496,5,2,Freight forwarding service,https://www.google.com/maps/search/?api=1&query=Evergreen%20Logistics%20USA%20Corp.&query_place_id=ChIJNdLhk17OzUER1s2a83hcbwI,apify_google_maps
"Circle Logistics, Inc.",+14805060355,https://circledelivers.com/,"6718 W Greenway Rd #102, Peoria, AZ 85381",Peoria,AZ,33.6254982,-112.2034102,3.1,19,Trucking company;Logistics service,https://www.google.com/maps/search/?api=1&query=Circle%20Logistics%2C%20Inc.&query_place_id=ChIJx0wSAS5pK4cRE7fvBJazemg,apify_google_maps
"JoyRide Logistics, LLC",+16236007205,http://www.joyridelogistics.com/,"2240 S 35th Ave, Phoenix, AZ 85009",Phoenix,AZ,33.4268843,-112.1348816,4.5,24,Trucking company,https://www.google.com/maps/search/?api=1&query=JoyRide%20Logistics%2C%20LLC&query_place_id=ChIJqaWEwPMFK4cRgSpVmdoCkWY,apify_google_maps
Stream Logistics,+14804474184,http://streamlogistics.com/?utm_source=google&utm_medium=local&utm_campaign=gmb,"6220 E Thomas Rd #200, Scottsdale, AZ 85251",Scottsdale,AZ,33.480875,-111.947717,5,267,Transportation service,https://www.google.com/maps/search/?api=1&query=Stream%20Logistics&query_place_id=ChIJS-A8XpcLK4cRnvVXQ78BZBs,apify_google_maps
Pinnacle Logistics Group,+16026431336,https://www.pinnacleteam.com/,"2700 N 3rd St Suite 1002, Phoenix, AZ 85004",Phoenix,AZ,33.4781149,-112.0698848,5,26,Logistics service,https://www.google.com/maps/search/?api=1&query=Pinnacle%20Logistics%20Group&query_place_id=ChIJbxqMBcRzK4cRyWnD49p4lBA,apify_google_maps
Bay Logistics,,https://www.baylogistics.com/,"291 E Buckeye Rd, Phoenix, AZ 85004",Phoenix,AZ,33.4366782,-112.0710754,4.9,146,Storage facility,https://www.google.com/maps/search/?api=1&query=Bay%20Logistics&query_place_id=ChIJ6cEHLPMRK4cRExuvAdn04cM,apify_google_maps
"Shippers Preferred Express, Inc.",+16022786004,http://www.spxinc.com/,"2224 Grand Ave, Phoenix, AZ 85009",Phoenix,AZ,33.4721671,-112.1062395,4.6,83,Trucking company,https://www.google.com/maps/search/?api=1&query=Shippers%20Preferred%20Express%2C%20Inc.&query_place_id=ChIJ_70dna8TK4cRyE7CmooUkVU,apify_google_maps
Swift Logistics,+18004778025,https://www.swiftlogistics.com/,"2200 South 75th Avenue, Phoenix, AZ 85043",Phoenix,AZ,33.427128,-112.2224051,3.4,16,Trucking company;Logistics service,https://www.google.com/maps/search/?api=1&query=Swift%20Logistics&query_place_id=ChIJYwAkZO8VK4cRZvKZgd-jNgA,apify_google_maps
Hot Shot Logistics,+14803647782,https://www.hotshot3pl.com/,"236 E Pima St, Phoenix, AZ 85004",Phoenix,AZ,33.4337512,-112.0716698,5,1,Warehouse,https://www.google.com/maps/search/?api=1&query=Hot%20Shot%20Logistics&query_place_id=ChIJJ7irascRK4cRZ20DHLu9Xo8,apify_google_maps
"M. Stanton Trucking - Warehouse, Crossdock & Storage",+16023903460,,"2100 S 15th Ave, Phoenix, AZ 85007",Phoenix,AZ,33.4277671,-112.0915697,4.9,38,Warehouse;Logistics service,https://www.google.com/maps/search/?api=1&query=M.%20Stanton%20Trucking%20-%20Warehouse%2C%20Crossdock%20%26%20Storage&query_place_id=ChIJNYoqx5wRK4cR6-AquCdx6IE,apify_google_maps
Phoenix Logistics,+16029104249,http://www.ltlfreightcarriers.com/,"422 S 33rd Ave, Phoenix, AZ 85009",Phoenix,AZ,33.4438039,-112.1310838,5,1,Trucking company;Freight forwarding service;Warehouse,https://www.google.com/maps/search/?api=1&query=Phoenix%20Logistics&query_place_id=ChIJ_____-8TK4cRfIAXDR-LNJE,apify_google_maps
Omni Logistics - Tempe,+14809213900,https://omnilogistics.com/locations/omni-logistics-tempe-logistics-company-in-tempe-arizona/?y_source=1_NTI1NjQ1OTMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"6655 S Kyrene Rd Suite 101-102, Tempe, AZ 85283",Tempe,AZ,33.3593392,-111.9446306,4,25,Logistics service,https://www.google.com/maps/search/?api=1&query=Omni%20Logistics%20-%20Tempe&query_place_id=ChIJzb8bgDAOK4cRF3KBB6ob9F0,apify_google_maps
Arizona Cargo & Phoenix Freight,+16026471333,https://arizonacargo.com/,"3435 W Vía Del Deserto, Phoenix, AZ 85086",Phoenix,AZ,33.8098329,-112.1340328,5,20,Trucking company;Courier service;Shipping company;Transportation service,https://www.google.com/maps/search/?api=1&query=Arizona%20Cargo%20%26%20Phoenix%20Freight&query_place_id=ChIJC3wkYG0TK4cRQaMeNhMhqO4,apify_google_maps
Sema Logistics Inc,+18474304831,http://www.semalog.com/,"20235 N Cave Creek Rd ste 104-217, Phoenix, AZ 85024",Phoenix,AZ,33.6713751,-112.0300171,4.9,49,Transportation service,https://www.google.com/maps/search/?api=1&query=Sema%20Logistics%20Inc&query_place_id=ChIJ7YjsSzFwK4cRkNCC92zw7C4,apify_google_maps
Gtx Transport Llc,+16024594329,,"6730 W Southern Ave, Laveen Village, AZ 85339",Laveen Village,AZ,33.3923517,-112.2039366,4.4,11,Trucking company,https://www.google.com/maps/search/?api=1&query=Gtx%20Transport%20Llc&query_place_id=ChIJVVU5ku4WK4cRDLZvVOmLHis,apify_google_maps
Freeport Logistics,+16238505000,http://www.freeport-logistics.com/,"4625 N 45th Ave, Phoenix, AZ 85031",Phoenix,AZ,33.5047153,-112.1572677,4.2,107,Logistics,https://www.google.com/maps/search/?api=1&query=Freeport%20Logistics&query_place_id=ChIJL8i_abAUK4cRA1mUy7lubVo,apify_google_maps
PST Transport INC,+16029781587,http://www.psttransport.com/,"1641 N 25th Dr, Phoenix, AZ 85009",Phoenix,AZ,33.4669585,-112.1133392,4.4,16,Trucking company,https://www.google.com/maps/search/?api=1&query=PST%20Transport%20INC&query_place_id=ChIJ9Z0n9f1rK4cR79mTMqIHAAw,apify_google_maps
Diamonds Express Transport Delivery Service AZ,+16024277036,https://azdet.com/,,,,34.168035,-111.9307474,5,25,Trucking company;Service establishment;Freight forwarding service;Logistics service;Mover;Transportation service;Delivery service,https://www.google.com/maps/search/?api=1&query=Diamonds%20Express%20Transport%20Delivery%20Service%20AZ&query_place_id=ChIJ03Li8d-9RmYRcnjJxI2FR_E,apify_google_maps
Forrest Logistics,+18889753810,http://www.forrestlogistics.com/,"7878 N 16th St # 300, Phoenix, AZ 85020",Phoenix,AZ,33.5527048,-112.0490753,4.7,12,Logistics service,https://www.google.com/maps/search/?api=1&query=Forrest%20Logistics&query_place_id=ChIJ0b5J1bttK4cRj7mQp53TC1E,apify_google_maps
Foley And Son Transportation / FAST Logistics,+16232158426,http://www.fastransportation.com/,"21644 N 9th Ave, Phoenix, AZ 85027",Phoenix,AZ,33.6832617,-112.0856469,5,2,Transportation service,https://www.google.com/maps/search/?api=1&query=Foley%20And%20Son%20Transportation%20%2F%20FAST%20Logistics&query_place_id=ChIJr1nsSXdvK4cRa_TcQ3zITAc,apify_google_maps
Cat and Sons Transportation Llc,+16238895811,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2300643,"6623 N 67th Ave, Glendale, AZ 85301",Glendale,AZ,33.5335197,-112.20289,4.3,23,Trucking company,https://www.google.com/maps/search/?api=1&query=Cat%20and%20Sons%20Transportation%20Llc&query_place_id=ChIJEaFQee9qK4cR1PJCQABcRKk,apify_google_maps
J B Logistics,+16024425362,,"3838 N 36th Ave D, Phoenix, AZ 85019",Phoenix,AZ,33.4930473,-112.1372659,,0,Trucking company,https://www.google.com/maps/search/?api=1&query=J%20B%20Logistics&query_place_id=ChIJe1wH2GATK4cRNB0PzfiRJEo,apify_google_maps
PIER 22 LOGISTICS,+18007703132,https://www.p22l.com/,,,,36.89039,-99.2745714,5,9,Trucking company;Service establishment;Shipping company;Transportation service,https://www.google.com/maps/search/?api=1&query=PIER%2022%20LOGISTICS&query_place_id=ChIJB22L9d9pK4cRdN2XgyCK8n4,apify_google_maps
Love Trucking Inc,+16239372747,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1700750,"5002 W Glenn Dr, Glendale, AZ 85301",Glendale,AZ,33.5400536,-112.1668089,4.5,12,Trucking company,https://www.google.com/maps/search/?api=1&query=Love%20Trucking%20Inc&query_place_id=ChIJcS6NzGxrK4cR_rZFkvOFQrQ,apify_google_maps
Knight Transportation - Headquarters,+16022692000,https://www.knighttrans.com/?utm_source=Google&utm_medium=organic&utm_campaign=GoogleMyBusiness&utm_content=ServiceSupportCenter,"2002 W Wahalla Ln, Phoenix, AZ 85027",Phoenix,AZ,33.667251,-112.1028702,3.5,90,Trucking company;Corporate office;Transportation service,https://www.google.com/maps/search/?api=1&query=Knight%20Transportation%20-%20Headquarters&query_place_id=ChIJcbM0ng5vK4cRGjSddGZWLgs,apify_google_maps
Transport Carrier Services,+16239379869,https://www.tcsphoenix.com/,"6535 W Camelback Rd Suite 1, Phoenix, AZ 85033",Phoenix,AZ,33.5088902,-112.2013627,4,33,Transportation service,https://www.google.com/maps/search/?api=1&query=Transport%20Carrier%20Services&query_place_id=ChIJhZxbFilrK4cR11YJjxOAelg,apify_google_maps
AZ Sunset Logistics LLC,+16027055699,,"7331 W Fleetwood Ln, Glendale, AZ 85303",Glendale,AZ,33.535671,-112.2174476,,0,Trucking company,https://www.google.com/maps/search/?api=1&query=AZ%20Sunset%20Logistics%20LLC&query_place_id=ChIJj748yRtrK4cR4HBOpos9WRQ,apify_google_maps
Nato Trucking llc,+16025294864,https://natotruckingllc.com/,"7783 N 56th Ave, Glendale, AZ 85301",Glendale,AZ,33.5501812,-112.1786732,4.5,15,Trucking company;Towing service;Transportation escort service;Freight forwarding service,https://www.google.com/maps/search/?api=1&query=Nato%20Trucking%20llc&query_place_id=ChIJNUX1MgFrK4cREhAYXSK-wa8,apify_google_maps
Ark-La-Miss Logistics Inc,+15018038184,https://arklamisslogistics.com/,"110 Napa Valley Loop, Maumelle, AR 72113",Maumelle,AR,34.8627258,-92.4262984,5,10,Logistics service,https://www.google.com/maps/search/?api=1&query=Ark-La-Miss%20Logistics%20Inc&query_place_id=ChIJbeUC1m6f0ocR8WXDN1G-WuU,apify_google_maps
Dedicated Logistics LLC,+18703643630,https://www.dedlog.net/,"3011 US-82, Crossett, AR 71635",Crossett,AR,33.1404872,-91.9953841,4.1,14,Trucking company,https://www.google.com/maps/search/?api=1&query=Dedicated%20Logistics%20LLC&query_place_id=ChIJI-Zi82fZLYYR0x9dtrHWe3w,apify_google_maps
Loggins Logistics,+18709329231,https://www.logginslogistics.com/,"5706 Commerce Square, Jonesboro, AR 72401",Jonesboro,AR,35.8052731,-90.6274287,4.2,16,Trucking company,https://www.google.com/maps/search/?api=1&query=Loggins%20Logistics&query_place_id=ChIJ6fbAJ5Ms1IcR6xYuD_zZkzc,apify_google_maps
